1.739217177470194997e+02
1.738951253530574945e+02
1.738716106178275709e+02
1.738506989043890769e+02
1.738320031223976798e+02
1.738152054982768107e+02
1.738000434810421382e+02
1.737862987840880180e+02
1.737737888198978737e+02
1.737623599707494577e+02
1.737518822621945276e+02
1.737422451345708510e+02
1.737333540547839732e+02
1.737251277954133002e+02
1.737174962332194639e+02
1.737103985585953296e+02
1.737037818131625784e+02
1.736975996869590517e+02
1.736918115273715273e+02
1.736863815150827577e+02
